date,act360_years,true_zero_rate,recovered_zero_rate,error_bp
2044-11-26,18.455555555555556,0.07145116681533308,0.07141832495916423,-0.32841856168849826
2044-12-03,18.475,0.07145325259653447,0.07142056083189406,-0.32691764640407905
2044-12-10,18.494444444444444,0.07145533105655236,0.07142279200317928,-0.3253905337308183
2044-12-17,18.51388888888889,0.07145740221732069,0.07142501848783314,-0.3238372948755064
2044-12-24,18.533333333333335,0.07145946610073312,0.07142724030060674,-0.32225800126378656
2044-12-31,18.552777777777777,0.07146152272864288,0.07142945745618931,-0.3206527245357138
2045-01-07,18.572222222222223,0.07146357212286268,0.07143166996920859,-0.3190215365408977
2045-01-14,18.591666666666665,0.0714656143051646,0.07143387785423112,-0.31736450933475546
2045-01-21,18.61111111111111,0.0714676492972799,0.07143608112576257,-0.31568171517337706
2045-01-28,18.630555555555556,0.071469677120899,0.07143827979824803,-0.31397322650963955
2045-02-04,18.65,0.07147169779767124,0.07144047388607236,-0.3122391159887661
2045-02-11,18.669444444444444,0.0714737113492049,0.07144266340356048,-0.31047945644416264
2045-02-18,18.68888888888889,0.07147571779706695,0.07144484836497775,-0.30869432089200566
2045-02-25,18.708333333333332,0.07147771716278305,0.07144702878453014,-0.3068837825290216
2045-03-04,18.727777777777778,0.07147970946783738,0.0714492046763647,-0.30504791472679704
2045-03-11,18.747222222222224,0.07148169473367254,0.07145137605456972,-0.3031867910281705
2045-03-18,18.766666666666666,0.07148367298168948,0.07145354293317516,-0.30130048514320773
2045-03-25,18.78611111111111,0.07148564423324733,0.07145570532615284,-0.29938907094489986
2045-04-01,18.805555555555557,0.07148760850966336,0.07145786324741682,-0.29745262246541615
2045-04-08,18.825,0.07148956583221287,0.07146001671082368,-0.2954912138919408
2045-04-15,18.844444444444445,0.07149151622212907,0.07146216573017282,-0.29350491956250946
2045-04-22,18.863888888888887,0.07149345970060297,0.07146431031920669,-0.2914938139628176
2045-04-29,18.883333333333333,0.07149539628878339,0.0714664504916112,-0.2894579717219181
2045-05-06,18.90277777777778,0.0714973260077767,0.0714685862610159,-0.2873974676079194
