date,act360_years,true_discount_factor,recovered_discount_factor,df_error
2027-06-11,0.7388888888888889,0.9469136946750512,0.9469267370246834,1.3042349632286232e-05
2027-06-18,0.7583333333333333,0.9456174733630901,0.9456160633874028,-1.4099756873164893e-06
2027-06-25,0.7777777777777778,0.9443254459630374,0.9443208331563161,-4.6128067212602986e-06
2027-07-02,0.7972222222222223,0.9430375516003832,0.9430455247879477,7.973187564513928e-06
2027-07-09,0.8166666666666667,0.9417537304277964,0.9417719387276945,1.820829989807038e-05
2027-07-16,0.8361111111111111,0.9404739236079583,0.940500072649574,2.6149041615686208e-05
2027-07-23,0.8555555555555555,0.9391980732967027,0.9392299242307447,3.185093404201034e-05
2027-07-30,0.875,0.937926122626457,0.9379614911515018,3.536852504482102e-05
2027-08-06,0.8944444444444445,0.936658015689979,0.9366947710952741,3.675540529513022e-05
2027-08-13,0.9138888888888889,0.9353936975243812,0.935429761748618,3.6064224236853626e-05
2027-08-20,0.9333333333333333,0.9341331140954389,0.9341664608012149,3.334670577603838e-05
2027-08-27,0.9527777777777777,0.9328762122821763,0.9329048659458659,2.8653663689537368e-05
2027-09-03,0.9722222222222222,0.9316229398617245,0.931644974878488,2.2035016763455317e-05
2027-09-10,0.9916666666666667,0.9303732454944451,0.9303867852981103,1.3539803665141292e-05
2027-09-17,1.011111111111111,0.9291270787093173,0.9291302949068687,3.2161975513922414e-06
2027-09-24,1.0305555555555554,0.9278843898895798,0.9278880084716986,3.6185821188361444e-06
2027-10-01,1.05,0.9266451302586246,0.9266786096105922,3.347935196762464e-05
2027-10-08,1.0694444444444444,0.9254092518661376,0.9254707870664465,6.153520030882653e-05
2027-10-15,1.0888888888888888,0.9241767075744806,0.9242645387847074,8.783121022681861e-05
2027-10-22,1.1083333333333334,0.9229474510453097,0.9230598627134989,0.00011241166818920512
2027-10-29,1.1277777777777778,0.9217214367264276,0.9218567568036193,0.00013532007719174732
2027-11-05,1.1472222222222221,0.9204986198388624,0.9206552190085381,0.00015659916967569742
2027-11-12,1.1666666666666667,0.9192789563641706,0.9194552472843918,0.0001762909202212004
2027-11-19,1.1861111111111111,0.9180624030319599,0.9182568395899809,0.00019443655802109383
2027-11-26,1.2055555555555555,0.9168489173076254,0.917059993886767,0.00021107657914154476
2027-12-03,1.225,0.9156384573802993,0.9158647081388677,0.0002262507585684137
2027-12-10,1.2444444444444445,0.9144309821510047,0.9146709803130549,0.00023999816205022562
2027-12-17,1.2638888888888888,0.9132264512210153,0.9134788083787505,0.0002523571577351946
2027-12-24,1.2833333333333334,0.9120248248804118,0.9122881903080228,0.00026336542761096204
2027-12-31,1.3027777777777778,0.9108260640968354,0.9110991240755832,0.00027305997874782495
2028-01-07,1.3222222222222222,0.9096301305044324,0.9099116076587833,0.0002814771543508954
2028-01-14,1.3416666666666666,0.9084369863929868,0.9087256390376105,0.0002886526446237436
2028-01-21,1.3611111111111112,0.9072465946972379,0.9075412161946854,0.00029462149744752253
2028-01-28,1.3805555555555555,0.9060589189863791,0.9063583371152578,0.00029941812887868124
2028-02-04,1.4,0.9048739234537339,0.9051769997872037,0.00030307633346982055
2028-02-11,1.4194444444444445,0.903691572906607,0.9039972022010215,0.00030562929441457776
2028-02-18,1.4388888888888889,0.9025118327563063,0.9028189423498291,0.00030710959352275857
2028-02-25,1.4583333333333333,0.9013346690083331,0.9016422182293595,0.00030754922102638194
2028-03-03,1.4777777777777779,0.9001600482527374,0.9004670278379587,0.00030697958522130087
2028-03-10,1.4972222222222222,0.8989879376546345,0.8992933691765813,0.00030543152194684176
2028-03-17,1.5166666666666666,0.8978183049448812,0.8981212402487876,0.0003029353039063487
2028-03-24,1.5361111111111112,0.8966511184109079,0.8969506390607398,0.00029952064983185256
2028-03-31,1.5555555555555556,0.8954863468877039,0.8957815636211991,0.00029521673349519606
2028-04-07,1.575,0.8943239597489521,0.8946140119415218,0.00029005219256972303
2028-04-14,1.5944444444444446,0.8931639268983131,0.8934479820356565,0.00028405513734330867
2028-04-21,1.613888888888889,0.8920062187608528,0.8922834719201401,0.0002772531592872829
2028-04-28,1.6333333333333333,0.890850806274613,0.8911204796140949,0.00026967333948191285
2028-05-05,1.6527777777777777,0.8896976608823209,0.8899590031392249,0.0002613422569039958
2028-05-12,1.6722222222222223,0.8885467545232376,0.8887990405198128,0.00025228599657523
2028-05-19,1.6916666666666667,0.8873980596251388,0.8876405897827164,0.00024253015757758067
2028-05-26,1.711111111111111,0.8862515490964304,0.886483648957365,0.0002320998609345315
2028-06-02,1.7305555555555556,0.885107196318392,0.8853282160757565,0.00022101975736454893
2028-06-09,1.75,0.8839649751375491,0.8841742891724539,0.00020931403490476175
2028-06-16,1.7694444444444444,0.8828248598581705,0.883021866284582,0.00019700642641151678
2028-06-23,1.788888888888889,0.8816868252348883,0.8818709454518239,0.00018412021693559044
2028-06-30,1.8083333333333333,0.8805508464654394,0.8807215247164176,0.00017067825097827338
2028-07-07,1.8277777777777777,0.8794168991835255,0.8795736021231532,0.00015670293962766202
2028-07-14,1.8472222222222223,0.8782849594517899,0.8784271757193688,0.0001422162675789318
2028-07-21,1.8666666666666667,0.8771550037549083,0.8772822435549477,0.0001272398000393693
2028-07-28,1.886111111111111,0.8760270089927932,0.8761388036823151,0.00011179468952193794
2028-08-04,1.9055555555555554,0.8749009524739079,0.8749968541564347,9.590168252682219e-05
2028-08-11,1.925,0.8737768119086897,0.873856393034805,7.958112611528012e-05
2028-08-18,1.9444444444444444,0.8726545654030798,0.8727174183774565,6.285297437669257e-05
2028-08-25,1.9638888888888888,0.8715341914521578,0.8715799282469485,4.5736794790696145e-05
2028-09-01,1.9833333333333334,0.8704156689338797,0.8704439207083651,2.8251774485399395e-05
2028-09-08,2.0027777777777778,0.8692989771029163,0.8693093938293126,1.0416726396345055e-05
2028-09-15,2.022222222222222,0.8681840955845921,0.868176345679916,-7.74990467611314e-06
2028-09-22,2.0416666666666665,0.8670710043689215,0.8670509747511602,-2.0029617761263552e-05
2028-09-29,2.061111111111111,0.8659596838047408,0.8659425437274412,-1.7140077299582224e-05
2028-10-06,2.0805555555555557,0.864850114593935,0.8648355297130677,-1.4584880867363204e-05
2028-10-13,2.1,0.8637422777857571,0.8637299308965464,-1.2346889210701484e-05
2028-10-20,2.1194444444444445,0.8626361547712386,0.8626257454686997,-1.0409302538816334e-05
2028-10-27,2.138888888888889,0.86153172727769,0.8615229716226629,-8.755655027115061e-06
2028-11-03,2.158333333333333,0.8604289773632889,0.860421607553881,-7.3698094079643894e-06
2028-11-10,2.1777777777777776,0.8593278874117546,0.8593216514601061,-6.235951648503324e-06
2028-11-17,2.1972222222222224,0.8582284401271079,0.8582231015413943,-5.338585713610122e-06
2028-11-24,2.216666666666667,0.8571306185285151,0.8571259560001026,-4.66252841258008e-06
2028-12-01,2.236111111111111,0.8560344059452135,0.856030213040886,-4.192904327515734e-06
2028-12-08,2.2555555555555555,0.8549397860115174,0.854935870870695,-3.915140822430274e-06
2028-12-15,2.275,0.8538467426619044,0.8538429276987721,-3.814963132287019e-06
2028-12-22,2.2944444444444443,0.8527552601261797,0.8527513817366491,-3.8783895306426786e-06
2028-12-29,2.313888888888889,0.8516653229247161,0.8516612311981441,-4.091726572008625e-06
2029-01-05,2.3333333333333335,0.8505769158637706,0.8505724742993588,-4.441564411816756e-06
2029-01-12,2.352777777777778,0.8494900240308751,0.8494851092586754,-4.9147721997711e-06
2029-01-19,2.3722222222222222,0.8484046327902992,0.8483991342967535,-5.498493545696981e-06
2029-01-26,2.3916666666666666,0.8473207277785855,0.8473145476365276,-6.18014205788775e-06
2029-02-02,2.411111111111111,0.8462382949001549,0.8462313475032041,-6.9473969508404565e-06
2029-02-09,2.4305555555555554,0.8451573203229823,0.8451495321242577,-7.788198724600903e-06
2029-02-16,2.45,0.8440777904743384,0.8440690997294299,-8.690744908501635e-06
2029-02-23,2.4694444444444446,0.842999692036601,0.8429900485507247,-9.643485876287272e-06
2029-03-02,2.488888888888889,0.8419230119431301,0.8419123768224064,-1.0635120723745395e-05
2029-03-09,2.5083333333333333,0.8408477373742095,0.8408360827809969,-1.1654593212617748e-05
2029-03-16,2.5277777777777777,0.8397738557530506,0.8397611646652721,-1.2691087778571308e-05
2029-03-23,2.547222222222222,0.8387013547418605,0.8386876207162596,-1.3734025600897759e-05
2029-03-30,2.566666666666667,0.8376302222379701,0.8376154491772357,-1.4773060734385446e-05
2029-04-06,2.5861111111111112,0.8365604463700245,0.8365446482937225,-1.579807630192054e-05
2029-04-13,2.6055555555555556,0.835492015494231,0.8354752163134851,-1.679918074593001e-05
2029-04-20,2.625,0.8344249181906686,0.8344071514865284,-1.7766704140109724e-05
2029-04-27,2.6444444444444444,0.8333591432596515,0.8333404520650944,-1.869119455710777e-05
2029-05-04,2.6638888888888888,0.8322946797181533,0.83227511630366,-1.9563414493273257e-05
2029-05-11,2.683333333333333,0.8312315167962837,0.8312111424589329,-2.037433735080363e-05
2029-05-18,2.702777777777778,0.8301696439338218,0.8301485287898497,-2.111514397207248e-05
2029-05-25,2.7222222222222223,0.8291090507768034,0.8290872735575728,-2.1777219230578737e-05
2029-06-01,2.7416666666666667,0.8280497271741606,0.8280273750254875,-2.235214867307711e-05
2029-06-08,2.761111111111111,0.8269916631744144,0.8269688314591991,-2.2831715215332338e-05
2029-06-15,2.7805555555555554,0.8259348490224182,0.8259116411265301,-2.3207895888055496e-05
2029-06-22,2.8,0.8248792751561519,0.8248558022975176,-2.3472858634243643e-05
2029-06-29,2.8194444444444446,0.8238249322035665,0.8238013132444102,-2.3618959156257446e-05
2029-07-06,2.838888888888889,0.8227718109794763,0.822748172241665,-2.3638737811304544e-05
2029-07-13,2.8583333333333334,0.8217199024825004,0.8216963775659453,-2.352491655510658e-05
2029-07-20,2.8777777777777778,0.8206691978920512,0.8206459274961174,-2.327039593374991e-05
2029-07-27,2.897222222222222,0.8196196885653692,0.8195968203132479,-2.286825212127752e-05
2029-08-03,2.9166666666666665,0.8185713660346039,0.8185490543006009,-2.231173400302211e-05
2029-08-10,2.936111111111111,0.8175242220039398,0.8175026277436351,-2.1594260304680368e-05
2029-08-17,2.9555555555555557,0.8164782483467673,0.8164575389300011,-2.0709416766240274e-05
2029-08-24,2.975,0.8154334371028957,0.8154137861495384,-1.96509533573197e-05
2029-08-31,2.9944444444444445,0.8143897804758115,0.8143713676942731,-1.8412781538357237e-05
2029-09-07,3.013888888888889,0.8133472708299766,0.8133302818584144,-1.6988971562215127e-05
2029-09-14,3.033333333333333,0.81230590068817,0.8122905269383525,-1.5373749817526594e-05
2029-09-21,3.0527777777777776,0.8112656627288694,0.8112507713580398,-1.489137082955061e-05
2029-09-28,3.0722222222222224,0.8102265497836733,0.8102043777069153,-2.2172076757920323e-05
2029-10-05,3.091666666666667,0.809188554834763,0.8091593337490199,-2.9221085743103004e-05
2029-10-12,3.111111111111111,0.8081516710124038,0.8081156377434485,-3.603326895529335e-05
2029-10-19,3.1305555555555555,0.8071158915924832,0.8070732879515419,-4.2603640941329957e-05
2029-10-26,3.15,0.8060812099940892,0.8060322826368833,-4.8927357205852395e-05
2029-11-02,3.1694444444444443,0.8050476197771236,0.8049926200652956,-5.4999711827985465e-05
2029-11-09,3.188888888888889,0.8040151146399535,0.8039542985048387,-6.0816135114771797e-05
2029-11-16,3.2083333333333335,0.802983688417098,0.8029173162258062,-6.637219129179694e-05
2029-11-23,3.227777777777778,0.8019533350769505,0.8018816715007231,-7.166357622745423e-05
2029-11-30,3.2472222222222222,0.8009240487195359,0.8008473626043423,-7.668611519362489e-05
2029-12-07,3.2666666666666666,0.7998958235743026,0.7998143878136421,-8.143576066044211e-05
2029-12-14,3.286111111111111,0.7988686539979472,0.7987827454078232,-8.59085901239176e-05
2029-12-21,3.3055555555555554,0.7978425344722739,0.7977524336683062,-9.01008039677631e-05
2029-12-28,3.325,0.7968174596020859,0.7967234508787278,-9.400872335818544e-05
2030-01-04,3.3444444444444446,0.7957934241131089,0.7956957953249391,-9.762878816987897e-05
2030-01-11,3.363888888888889,0.7947704228499466,0.7946694652950019,-0.00010095755494465841
2030-01-18,3.3833333333333333,0.7937484507740673,0.7936444590791863,-0.00010399169488095605
2030-01-25,3.4027777777777777,0.7927275029618219,0.7926207749699677,-0.00010672799185418302
2030-02-01,3.422222222222222,0.7917075746024911,0.7915984112620239,-0.00010916334046717768
2030-02-08,3.441666666666667,0.7906886609963631,0.7905773662522322,-0.00011129474413096307
2030-02-15,3.4611111111111112,0.7896707575528411,0.7895576382396668,-0.00011311931317425916
2030-02-22,3.4805555555555556,0.788653859788578,0.788539225525596,-0.0001146342629820829
2030-03-01,3.5,0.787637963325642,0.7875221264134789,-0.0001158369121631031
2030-03-08,3.5194444444444444,0.7866230638897072,0.7865063392089631,-0.00011672468074408471
2030-03-15,3.5388888888888888,0.7856091573082751,0.7854918622198814,-0.000117295088393643
2030-03-22,3.558333333333333,0.7845962395089207,0.7844786937562498,-0.00011754575267086675
2030-03-29,3.577777777777778,0.7835843065175662,0.7834668321302636,-0.00011747438730258519
2030-04-05,3.5972222222222223,0.782573354456781,0.7824562756562952,-0.00011707880048583696
2030-04-12,3.6166666666666667,0.781563379544108,0.7814470226508914,-0.00011635689321665144
2030-04-19,3.636111111111111,0.7805543780904146,0.7804390714327704,-0.00011530665764425407
2030-04-26,3.6555555555555554,0.7795463464982695,0.7794324203228187,-0.00011392617545080697
2030-05-03,3.675,0.7785392812603433,0.778427067644089,-0.000112213616254353
2030-05-10,3.6944444444444446,0.7775331789578354,0.7774230117217967,-0.00011016723603862744
2030-05-17,3.713888888888889,0.7765280362589221,0.7764202508833177,-0.00010778537560440782
2030-05-24,3.7333333333333334,0.7755238499172308,0.775418783458185,-0.00010506645904573286
2030-05-31,3.7527777777777778,0.7745206167703359,0.7744186077780868,-0.00010200899224910298
2030-06-07,3.772222222222222,0.7735183337382786,0.7734197221768625,-9.86115614161065e-05
2030-06-14,3.7916666666666665,0.7725169978221084,0.7724221249905011,-9.487283160725113e-05
2030-06-21,3.811111111111111,0.7715166061024468,0.7714258145571377,-9.079154530911016e-05
2030-06-28,3.8305555555555557,0.7705171557380742,0.770430789217051,-8.636652102322895e-05
2030-07-05,3.85,0.7695186439645367,0.7694370473126606,-8.159665187612575e-05
2030-07-12,3.8694444444444445,0.7685210680927747,0.768444587188524,-7.648090425060872e-05
2030-07-19,3.888888888888889,0.7675244255077726,0.767453407191334,-7.10183164385203e-05
2030-07-26,3.908333333333333,0.7665287136672287,0.7664635056699161,-6.520799731268845e-05
2030-08-02,3.9277777777777776,0.7655339301002463,0.7654748809752252,-5.904912502108228e-05
2030-08-09,3.9472222222222224,0.7645400724060425,0.7644875314603435,-5.25409456989534e-05
2030-08-16,3.966666666666667,0.7635471382526795,0.7635014554804775,-4.5682772201960375e-05
2030-08-23,3.986111111111111,0.7625551253758133,0.7625166513929552,-3.847398285805603e-05
2030-08-30,4.0055555555555555,0.7615640315774618,0.7615331175572232,-3.0914020238581585e-05
2030-09-06,4.025,0.7605738547247924,0.7605508523348445,-2.300238994790149e-05
2030-09-13,4.044444444444444,0.759584592748927,0.7595698540894953,-1.473865943169006e-05
2030-09-20,4.063888888888889,0.7585962436437659,0.7585901211869622,-6.122456803647758e-06
2030-09-27,4.083333333333333,0.7576088054648298,0.7575927239030928,-1.6081561736935868e-05
2030-10-04,4.102777777777778,0.7566222763281188,0.756596638001107,-2.5638327011856532e-05
2030-10-11,4.122222222222222,0.7556366544089894,0.7556018617567944,-3.479265219497041e-05
2030-10-18,4.141666666666667,0.7546519379410478,0.7546083934482121,-4.354449283572315e-05
2030-10-25,4.161111111111111,0.7536681252150612,0.753616231355681,-5.189385938020319e-05
2030-11-01,4.180555555555555,0.7526852145778852,0.7526253737617832,-5.9840816101996985e-05
2030-11-08,4.2,0.7517032044314066,0.7516358189513584,-6.738548004814326e-05
2030-11-15,4.219444444444444,0.7507220932315047,0.7506475652115023,-7.452802000240677e-05
2030-11-22,4.238888888888889,0.7497418794870258,0.7496606108315618,-8.12686554639841e-05
2030-11-29,4.258333333333334,0.7487625617587751,0.7486749541031333,-8.760765564175266e-05
2030-12-06,4.277777777777778,0.7477841386585236,0.7476905933200598,-9.35453384637297e-05
2030-12-13,4.2972222222222225,0.7468066088480295,0.746707526778427,-9.908206960251853e-05
2030-12-20,4.316666666666666,0.7458299710380762,0.7457257527765612,-0.00010421826151507663
2030-12-27,4.336111111111111,0.7448542239875228,0.744745269615026,-0.00010895437249680562
2031-01-03,4.355555555555555,0.743879366502371,0.7437660755966194,-0.00011329090575151746
2031-01-10,4.375,0.7429053974348452,0.742788169026371,-0.00011722840847416816
2031-01-17,4.394444444444445,0.7419323156824879,0.7418115482115389,-0.0001207674709489126
2031-01-24,4.413888888888889,0.7409601201872666,0.7408362114616068,-0.00012390872565981592
2031-01-31,4.433333333333334,0.739988809934698,0.7398621570882811,-0.0001266528464168859
2031-02-07,4.4527777777777775,0.7390183839529814,0.7388893834054879,-0.0001290005474934297
2031-02-14,4.472222222222222,0.7380488413121493,0.7379178887293704,-0.00013095258277895372
2031-02-21,4.491666666666666,0.7370801811232286,0.7369476713782853,-0.0001325097449432766
2031-02-28,4.511111111111111,0.7361124025374151,0.7359787296728009,-0.00013367286461418715
2031-03-07,4.530555555555556,0.7351455047452621,0.7350110619356931,-0.0001344428095689798
2031-03-14,4.55,0.7341794869758791,0.7340446664919434,-0.00013482048393564927
2031-03-21,4.569444444444445,0.7332143484961452,0.7330795416687356,-0.00013480682740962813
2031-03-28,4.588888888888889,0.7322500886099331,0.7321156857954525,-0.00013440281448062752
2031-04-04,4.608333333333333,0.7312867066573452,0.7311530972036738,-0.00013360945367135724
2031-04-11,4.627777777777778,0.7303242020139625,0.730191774227173,-0.00013242778678956846
2031-04-18,4.647222222222222,0.7293625740901042,0.7292317152019139,-0.00013085888819031055
2031-04-25,4.666666666666667,0.7284018223300985,0.7282729184660485,-0.00012890386405006726
2031-05-02,4.686111111111111,0.7274419462115658,0.7273153823599138,-0.00012656385165199513
2031-05-09,4.705555555555556,0.7264829452447117,0.7263591052260288,-0.00012384001868293026
2031-05-16,4.725,0.7255248189716321,0.7254040854090917,-0.00012073356254038714
2031-05-23,4.7444444444444445,0.7245675669656282,0.7244503212559774,-0.00011724570965077064
2031-05-30,4.763888888888889,0.7236111888305323,0.7234978111157341,-0.00011337771479824621
2031-06-06,4.783333333333333,0.7226556842000451,0.7225465533395806,-0.00010913086046449028
2031-06-13,4.802777777777778,0.7217010527370811,0.721596546280904,-0.0001045064561771003
2031-06-20,4.822222222222222,0.7207472941331268,0.7206477882952556,-9.950583787121658e-05
2031-06-27,4.841666666666667,0.7197944081076066,0.7197002777403495,-9.413036725713919e-05
2031-07-04,4.861111111111111,0.7188423944072606,0.7187540129760588,-8.838143120182274e-05
2031-07-11,4.8805555555555555,0.7178912528055299,0.7178089923644131,-8.226044111681041e-05
2031-07-18,4.9,0.7169409831019536,0.7168652142695955,-7.576883235815846e-05
2031-07-25,4.919444444444444,0.7159915851215742,0.71592267705794,-6.890806363424318e-05
2031-08-01,4.938888888888889,0.7150430587143518,0.7149813790979287,-6.167961642311592e-05
2031-08-08,4.958333333333333,0.714095403754589,0.7140413187601884,-5.4084994400627195e-05
2031-08-15,4.977777777777778,0.7131486201403631,0.7131024944174886,-4.612572287443495e-05
2031-08-22,4.997222222222222,0.7122027077929688,0.7121649044447382,-3.780334823055842e-05
2031-08-29,5.016666666666667,0.7112576666563677,0.7112285472189825,-2.9119437385149993e-05
2031-09-05,5.036111111111111,0.7103134966966494,0.7102934211194011,-2.0075577248368504e-05
2031-09-12,5.055555555555555,0.7093701979014978,0.7093595245273044,-1.0673374193359564e-05
2031-09-19,5.075,0.7084277702796681,0.708426855826131,-9.144535371152784e-07
2031-09-26,5.094444444444444,0.707486213860471,0.7074791683071874,-7.045553283568928e-06
2031-10-03,5.113888888888889,0.7065455286932655,0.7065205812656591,-2.4947427606392125e-05
2031-10-10,5.133333333333334,0.7056057148469597,0.7055632930455765,-4.242180138314122e-05
2031-10-17,5.152777777777778,0.7046667724095197,0.7046073018871234,-5.94705223962988e-05
2031-10-24,5.1722222222222225,0.7037287014874851,0.7036526060328677,-7.609545461739753e-05
2031-10-31,5.191666666666666,0.702791502205494,0.7026992037277586,-9.229847773539746e-05
2031-11-07,5.211111111111111,0.7018551747058145,0.7017470932191237,-0.00010808148669083639
2031-11-14,5.230555555555555,0.7009197191478834,0.7007962727566646,-0.00012344639121886214
2031-11-21,5.25,0.6999851357078534,0.6998467405924551,-0.00013839511539825988
2031-11-28,5.269444444444445,0.6990514245781461,0.6988984949809371,-0.0001529295972089173
2031-12-05,5.288888888888889,0.698118585967014,0.6979515341789175,-0.00016705178809650612
2031-12-12,5.308333333333334,0.6971866200981075,0.6970058564455653,-0.00018076365254215965
2031-12-19,5.3277777777777775,0.6962555272100499,0.696061460042408,-0.00019406716764192034
2031-12-26,5.347222222222222,0.6953253075560197,0.6951183432333288,-0.0002069643226909612
2032-01-02,5.366666666666666,0.6943959614033388,0.6941765042845632,-0.00021945711877557894
2032-01-09,5.386111111111111,0.6934674890330673,0.6932359414646956,-0.00023154756837173718
2032-01-16,5.405555555555556,0.6925398907396058,0.6922966530446567,-0.00024323769494905
2032-01-23,5.425,0.6916131668303032,0.6913586372977197,-0.00025452953258342514
2032-01-30,5.444444444444445,0.690687317625071,0.6904218924994977,-0.0002654251255732598
2032-02-06,5.463888888888889,0.6897623434560046,0.6894864169279399,-0.0002759265280647405
2032-02-13,5.483333333333333,0.68883824466701,0.6885522088633289,-0.00028603580368113946
2032-02-20,5.502777777777778,0.6879150216134367,0.6876192665882774,-0.0002957550251592167
2032-02-27,5.522222222222222,0.6869926746617167,0.6866875883877251,-0.0003050862739915061
2032-03-05,5.541666666666667,0.6860712041890099,0.6857571725489354,-0.0003140316400744858
2032-03-12,5.561111111111111,0.6851506105828546,0.6848280173614925,-0.0003225932213621885
2032-03-19,5.580555555555556,0.6842308942408242,0.6839001211172978,-0.00033077312352636223
2032-03-26,5.6,0.6833120555701889,0.6829734821105674,-0.0003385734596215162
2032-04-02,5.6194444444444445,0.6823940949875841,0.6820480986378283,-0.00034599634975573945
2032-04-09,5.638888888888889,0.6814770129186835,0.681123968997916,-0.0003530439207674041
2032-04-16,5.658333333333333,0.6805608097978776,0.6802010914919706,-0.0003597183059069753
2032-04-23,5.677777777777778,0.6796454860679582,0.6792794644234341,-0.0003660216445240394
2032-04-30,5.697222222222222,0.6787310421798072,0.6783590860980474,-0.00037195608175977224
2032-05-07,5.716666666666667,0.6778174785920912,0.6774399548238469,-0.00037752376824429223
2032-05-14,5.736111111111111,0.6769047957709621,0.6765220689111614,-0.000382726859800675
2032-05-21,5.7555555555555555,0.67599299418976,0.6756054266726093,-0.0003875675171507442
2032-05-28,5.775,0.6750820743287245,0.674690026423095,-0.0003920479056295223
2032-06-04,5.794444444444444,0.6741720366747082,0.6737758664798065,-0.0003961701949016794
2032-06-11,5.813888888888889,0.6732628817208967,0.6728629451622115,-0.00039993655868519884
2032-06-18,5.833333333333333,0.6723546099665324,0.6719512607920549,-0.0004033491744774853
2032-06-25,5.852777777777778,0.6714472219166434,0.6710408116933556,-0.00040641022328780085
2032-07-02,5.872222222222222,0.670540718081777,0.6701315961924031,-0.0004091218893738091
2032-07-09,5.891666666666667,0.6696350989777375,0.6692236126177549,-0.00041148635998267125
2032-07-16,5.911111111111111,0.6687303651253292,0.6683168593002331,-0.00041350582509613876
2032-07-23,5.930555555555555,0.667826517050103,0.6674113345729215,-0.00041518247718153045
2032-07-30,5.95,0.6669235552821072,0.6665070367711622,-0.0004165185109450409
2032-08-06,5.969444444444444,0.6660214803556442,0.6656039642325531,-0.00041751612309115504
2032-08-13,5.988888888888889,0.6651202928090293,0.6647021152969443,-0.0004181775120849496
2032-08-20,6.008333333333334,0.6642199931843553,0.6638014883064357,-0.0004185048779196121
2032-08-27,6.027777777777778,0.6633205820272604,0.6629020816053731,-0.0004185004218872912
2032-09-03,6.0472222222222225,0.6624220598867004,0.6620038935403457,-0.0004181663463547203
2032-09-10,6.066666666666666,0.6615244273147249,0.6611069224601831,-0.00041750485454183917
2032-09-17,6.086111111111111,0.6606276848662577,0.6602111667159521,-0.00041651815030552264
2032-09-24,6.105555555555555,0.65973183309888,0.6593166246609536,-0.00041520843792630657
2032-10-01,6.125,0.6588368725726191,0.6584232946507197,-0.000413577921899444
2032-10-08,6.144444444444445,0.6579428038497398,0.6575311750430106,-0.0004116288067291807
2032-10-15,6.163888888888889,0.6570496274945394,0.656640264197812,-0.00040936329672747185
2032-10-22,6.183333333333334,0.6561573440731472,0.6557505604773309,-0.00040678359581625134
2032-10-29,6.2027777777777775,0.6552659541533266,0.6548620622459943,-0.00040389190733225444
2032-11-05,6.222222222222222,0.6543754583042812,0.6539747678704447,-0.0004006904338365036
2032-11-12,6.241666666666666,0.6534858570964658,0.6530886757195379,-0.000397181376927902
2032-11-19,6.261111111111111,0.6525971511013976,0.6522037841643399,-0.0003933669370577153
2032-11-26,6.280555555555556,0.6517093408914739,0.6513200915781234,-0.0003892493133504926
2032-12-03,6.3,0.6508224270397925,0.6504375963363658,-0.00038483070342676395
2032-12-10,6.319444444444445,0.6499364101199732,0.649556296816745,-0.00038011330322818004
2032-12-17,6.338888888888889,0.6490512907059861,0.6486761913991375,-0.00037509930684864745
2032-12-24,6.358333333333333,0.6481670693719802,0.6477972784656147,-0.00036979090636546363
2032-12-31,6.377777777777778,0.6472837466921169,0.6469195564004404,-0.00036419029167644723
2033-01-07,6.397222222222222,0.6464013232404056,0.6460430235900674,-0.00035829965033817857
2033-01-14,6.416666666666667,0.6455197995905428,0.6451676784231348,-0.0003521211674080149
2033-01-21,6.436111111111111,0.6446391763157548,0.6442935192904652,-0.00034565702528965847
2033-01-28,6.455555555555556,0.6437594539886418,0.643420544585061,-0.00033890940358072275
2033-02-04,6.475,0.6428806331810268,0.6425487527021028,-0.0003318804789240737
2033-02-11,6.4944444444444445,0.6420027144638065,0.6416781420389448,-0.00032457242486172433
2033-02-18,6.513888888888889,0.6411256984068048,0.6408087109951132,-0.00031698741169161604
2033-02-25,6.533333333333333,0.6402495855786292,0.6399404579723025,-0.0003091276063267312
2033-03-04,6.552777777777778,0.6393743765465313,0.6390733813743729,-0.00030099517215842475
2033-03-11,6.572222222222222,0.6385000718762678,0.638207479607347,-0.00029259226892075496
2033-03-18,6.591666666666667,0.6376266721319659,0.6373427510794077,-0.0002839210525581448
2033-03-25,6.611111111111111,0.6367541778759912,0.6364791942008943,-0.0002749836750969292
2033-04-01,6.6305555555555555,0.6358825896688172,0.6356168073842998,-0.0002657822845173463
2033-04-08,6.65,0.6350119080688983,0.6347555890442687,-0.0002563190246296365
2033-04-15,6.669444444444444,0.634142133632545,0.633895537597593,-0.0002465960349520291
2033-04-22,6.688888888888889,0.6332732669138024,0.6330366514632103,-0.00023661545059205924
2033-04-29,6.708333333333333,0.6324053084643292,0.6321789290622002,-0.00022637940212899554
2033-05-06,6.727777777777778,0.6315382588332814,0.6313223688177817,-0.000215890015499709
2033-05-13,6.747222222222222,0.6306721185671974,0.6304669691553101,-0.0002051494118873176
2033-05-20,6.766666666666667,0.6298068882098848,0.6296127285022745,-0.00019415970761038626
2033-05-27,6.786111111111111,0.6289425683023111,0.6287596452882942,-0.00018292301401690025
2033-06-03,6.805555555555555,0.628079159382495,0.6279077179451169,-0.00017144143737812811
2033-06-10,6.825,0.6272166619854013,0.6270569449066147,-0.00015971707878659203
2033-06-17,6.844444444444444,0.6263550766428373,0.6262073246087817,-0.00014775203405559267
2033-06-24,6.863888888888889,0.6254944038833519,0.6253588554897314,-0.0001355483936205104
