scenario,reference_date,method,bump_bp,shock_index,shock_tenor,node_index,node_tenor,node_date,maturity_distance,central_sensitivity_bp_per_bp,curvature_bp_per_bp2
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,4,9M,2027-06-22,4,0.003512636266578273,6.046527167846705e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,5,1Y,2027-09-22,5,-0.002122832453571588,5.240435863029802e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,6,2Y,2028-09-20,6,0.0008320736066130818,2.55750837174773e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,7,3Y,2029-09-20,7,-5.727363507068706e-05,1.8056681150291354e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,8,4Y,2030-09-20,8,0.00013709116834792479,1.3343395832698945e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,9,5Y,2031-09-22,9,4.382176357897727e-05,1.0751094459138244e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,10,7Y,2033-09-21,10,8.840635674911557e-05,7.618725095248635e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,11,10Y,2036-09-22,11,2.7583077419346402e-05,5.3853727033370546e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,12,15Y,2041-09-20,12,5.100760383514036e-05,3.556432925932995e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,13,20Y,2046-09-20,13,2.842975625749755e-05,2.6840613065459706e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,0,1M,14,30Y,2056-09-20,14,3.850486880729864e-05,1.764130508341566e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,0,1M,2026-10-21,-1,0.051787977925280004,8.04019351097196e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,1,2M,2026-11-20,0,1.0073534235316428,3.6480710119413118e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,2,3M,2026-12-22,1,-0.18526384260329765,9.03533678431323e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,3,6M,2027-03-22,2,0.06069338552239234,8.456535194323322e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,4,9M,2027-06-22,3,-0.01783105297130383,6.3357889767967634e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,5,1Y,2027-09-22,4,0.005232867042806455,4.849139562113081e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,6,2Y,2028-09-20,5,-0.004727852460223447,2.7058802420931727e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,7,3Y,2029-09-20,6,-0.0007436045026953941,1.8327597772760384e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,8,4Y,2030-09-20,7,-0.00125479066158396,1.3808044985186285e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,9,5Y,2031-09-22,8,-0.0007453880272734192,1.1034920199826104e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,10,7Y,2033-09-21,9,-0.0007590807669932698,7.903444565471318e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,11,10Y,2036-09-22,10,-0.0004036160957537893,5.539542435872846e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,12,15Y,2041-09-20,11,-0.00040287974560626605,3.7112576900533156e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,13,20Y,2046-09-20,12,-0.0002667950442514222,2.7872010255336477e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,1,2M,14,30Y,2056-09-20,13,-0.0002560837502468827,1.861212572951132e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,0,1M,2026-10-21,-2,-0.008660949795263884,-1.4097695233417085e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,1,2M,2026-11-20,-1,0.0371041770751146,5.520733870056915e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,2,3M,2026-12-22,0,1.1215102545209659,1.8638071780374688e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,3,6M,2027-03-22,1,-0.08872704460045899,1.1162672591824574e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,4,9M,2027-06-22,2,0.01913537931740039,9.291899333296882e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,5,1Y,2027-09-22,3,-0.010545161524266877,6.947648845123666e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,6,2Y,2028-09-20,4,0.004635426850349567,4.0485244323651415e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,7,3Y,2029-09-20,5,-0.00011322272563951685,2.72542849399926e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,8,4Y,2030-09-20,6,0.0008570915767391885,2.0620849472408054e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,9,5Y,2031-09-22,7,0.0003409284127925405,1.6451980056064741e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,10,7Y,2033-09-21,8,0.0005426102493016893,1.181105629965984e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,11,10Y,2036-09-22,9,0.00020063633740519116,8.267611595336177e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,12,15Y,2041-09-20,10,0.00030482627824679476,5.557257432009521e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,13,20Y,2046-09-20,11,0.0001773509394897843,4.1710496168079203e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,2,3M,14,30Y,2056-09-20,12,0.0002206315462965902,2.795148834611183e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,0,1M,2026-10-21,-3,0.00040136839137006053,9.027917302617539e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,1,2M,2026-11-20,-2,-0.001719492969953773,-3.870820330931224e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,2,3M,2026-12-22,-1,0.017402223897525215,4.0408135171254855e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,3,6M,2027-03-22,0,1.0128523299509502,2.4871995712993922e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,4,9M,2027-06-22,1,-0.05552395623588391,7.571769461423017e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,5,1Y,2027-09-22,2,0.0010349707748463777,7.063099133342021e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,6,2Y,2028-09-20,3,-0.016071253578497924,4.579265577842051e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,7,3Y,2029-09-20,4,-0.00513999202290949,3.321664471256369e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,8,4Y,2030-09-20,5,-0.005424764168981966,2.4864699188498207e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,9,5Y,2031-09-22,6,-0.0037444042492312812,1.9991357180781932e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,10,7Y,2033-09-21,7,-0.0032064410854237835,1.424624029855437e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,11,10Y,2036-09-22,8,-0.0019763864538696607,1.0061353139523277e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,12,15Y,2041-09-20,9,-0.0016478804046315965,6.708877897665388e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,13,20Y,2046-09-20,10,-0.0011666133065829642,5.06296532476469e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,3,6M,14,30Y,2056-09-20,11,-0.0009636813510377484,3.3564109824801847e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,0,1M,2026-10-21,-4,-8.871908777075e-05,-4.269085085439883e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,1,2M,2026-11-20,-3,0.00038007956573715695,1.8122447986712586e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,2,3M,2026-12-22,-2,-0.0038466162849415397,-1.8232942933238405e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,3,6M,2027-03-22,-1,0.03176572890256635,1.8067958240663984e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,4,9M,2027-06-22,0,1.0210530188387024,5.242669715022075e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,5,1Y,2027-09-22,1,-0.04592900154316848,1.2735184434786717e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,6,2Y,2028-09-20,2,0.02979707921110797,2.14861053948745e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,7,3Y,2029-09-20,3,0.0026763469380963745,1.5361539540403868e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,8,4Y,2030-09-20,4,0.007018564785882253,1.1939730870658138e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,9,5Y,2031-09-22,5,0.003767906823354261,9.48577494330749e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,10,7Y,2033-09-21,6,0.004303208224407107,6.882958786258442e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,11,10Y,2036-09-22,7,0.0020778857790643146,4.811144954652846e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,12,15Y,2041-09-20,8,0.0023233485369617,3.2853782194752768e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,13,20Y,2046-09-20,9,0.0014797784563674865,2.466750831375819e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,4,9M,14,30Y,2056-09-20,10,0.0015407496248287522,1.677840921754381e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,0,1M,2026-10-21,-5,1.517563311126402e-05,1.1832201884942606e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,1,2M,2026-11-20,-4,-6.501363038202701e-05,-5.188766083463747e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,2,3M,2026-12-22,-3,0.0006579739646184191,5.336564523616971e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,3,6M,2027-03-22,-2,-0.00543361241486795,-4.315034440871557e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,4,9M,2027-06-22,-1,0.024275741523291372,2.2978517699723255e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,5,1Y,2027-09-22,0,1.0443805641684873,8.703795836839667e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,6,2Y,2028-09-20,1,-0.0632689734651748,2.1247908155164197e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,7,3Y,2029-09-20,2,-0.019748299767696764,1.871519522689269e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,8,4Y,2030-09-20,3,-0.021140955295956276,1.3892274275395522e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,9,5Y,2031-09-22,4,-0.014515950044827197,1.1313534692414251e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,10,7Y,2033-09-21,5,-0.012506717917623589,7.989436473510025e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,11,10Y,2036-09-22,6,-0.007667686393666995,5.737168379260638e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,12,15Y,2041-09-20,7,-0.006434888527376281,3.7976928546346045e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,13,20Y,2046-09-20,8,-0.004543630153577838,2.8970510712600372e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,5,1Y,14,30Y,2056-09-20,9,-0.0037758802588772067,1.8958706826666116e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,0,1M,2026-10-21,-6,-5.777221756542161e-07,9.769962616701378e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,1,2M,2026-11-20,-5,2.4747649762790758e-06,4.4381165409390633e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,2,3M,2026-12-22,-4,-2.504627345800703e-05,-2.708805402207304e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,3,6M,2027-03-22,-3,0.00020683416458722181,2.335701076994212e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,4,9M,2027-06-22,-2,-0.0009240728295056844,-1.0359574309504183e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,5,1Y,2027-09-22,-1,0.0019848559863061555,2.3434351681395071e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,6,2Y,2028-09-20,0,1.0345711844233358,0.00012086694603508086
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,7,3Y,2029-09-20,1,-0.05999532097684945,1.2038546964854291e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,8,4Y,2030-09-20,2,-0.03351281931539274,1.117619788382207e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,9,5Y,2031-09-22,3,-0.03078359671539188,8.645125865180958e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,10,7Y,2033-09-21,4,-0.018708870403796873,6.632696197828025e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,11,10Y,2036-09-22,5,-0.015614618107673284,4.4994322156988176e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,12,15Y,2041-09-20,6,-0.008819780108332287,3.269993997800924e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,13,20Y,2046-09-20,7,-0.007416632161819092,2.414124872229806e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,6,2Y,14,30Y,2056-09-20,8,-0.0038637552026571376,1.7518993200571487e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,0,1M,2026-10-21,-7,1.5431989019987213e-07,-3.6637359812630166e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,1,2M,2026-11-20,-6,-6.612523029136952e-07,-1.4765966227514582e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,2,3M,2026-12-22,-5,6.692106799266462e-06,1.4767354006295363e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,3,6M,2027-03-22,-4,-5.526411779588347e-05,-1.2117112868637037e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,4,9M,2027-06-22,-3,0.00024690334679555725,5.4273530114556934e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,5,1Y,2027-09-22,-2,-0.0005303344405988009,-1.1572590108421821e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,6,2Y,2028-09-20,-1,0.008668425339961039,2.3566253115614444e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,7,3Y,2029-09-20,0,1.0674954501235097,0.00024326625089332587
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,8,4Y,2030-09-20,1,-0.06791081731183368,1.7365827109649956e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,9,5Y,2031-09-22,2,-0.03972914231285818,1.845742739203793e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,10,7Y,2033-09-21,3,-0.041166477141932334,1.1653257386834426e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,11,10Y,2036-09-22,4,-0.02155918467180995,1.022974677189481e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,12,15Y,2041-09-20,5,-0.02189614585972055,5.79246331455785e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,13,20Y,2046-09-20,6,-0.014405057269031851,4.904023437335425e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,7,3Y,14,30Y,2056-09-20,7,-0.014012482004860383,2.5498114730737598e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,0,1M,2026-10-21,-8,-4.0466102690928096e-08,1.2212453270876722e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,1,2M,2026-11-20,-7,1.7348483760670774e-07,9.658940314238862e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,2,3M,2026-12-22,-6,-1.755727160879239e-06,-6.052103262987885e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,3,6M,2027-03-22,-5,1.4498976255716833e-05,4.9778237087849675e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,4,9M,2027-06-22,-4,-6.477704254936878e-05,-2.2155749457297702e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,5,1Y,2027-09-22,-3,0.00013913743289462044,4.76445272123982e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,6,2Y,2028-09-20,-2,-0.0022742299229938645,-7.458472728316679e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,7,3Y,2029-09-20,-1,0.009358507762555202,4.106283507665509e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,8,4Y,2030-09-20,0,1.1057726113615496,0.00039085217506951153
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,9,5Y,2031-09-22,1,-0.0844331617365357,2.234463614136928e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,10,7Y,2033-09-21,2,-0.014565478171912893,4.3624344969739326e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,11,10Y,2036-09-22,3,-0.039783331048787174,2.6944854403243568e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,12,15Y,2041-09-20,4,-0.0014850396995447213,3.0226469105443243e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,13,20Y,2046-09-20,5,-0.009899318358097542,2.0716805215759138e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,8,4Y,14,30Y,2056-09-20,6,0.008895531806857315,2.0405431233605498e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,0,1M,2026-10-21,-9,8.733638812152833e-09,-2.42861286636753e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,1,2M,2026-11-20,-8,-3.738731546576446e-08,5.800915303666443e-11
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,2,3M,2026-12-22,-7,3.784145219398738e-07,2.3592239273284576e-10
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,3,6M,2027-03-22,-6,-3.1250307203078975e-06,-1.4817314042403495e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,4,9M,2027-06-22,-5,1.3961703043685603e-05,6.806222252464522e-09
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,5,1Y,2027-09-22,-4,-2.998895291816961e-05,-1.4528794833879033e-08
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,6,2Y,2028-09-20,-3,0.0004901755312758382,2.4016677535598774e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,7,3Y,2029-09-20,-2,-0.002017083410160714,-9.399966915957236e-07
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,8,4Y,2030-09-20,-1,0.007860103145643227,4.790584734459813e-06
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,9,5Y,2031-09-22,0,1.1579925391198842,0.0005765065158591653
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,10,7Y,2033-09-21,1,-0.12949818200595764,3.912563564800742e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,11,10Y,2036-09-22,2,-0.034203630252388484,7.553116021519202e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,12,15Y,2041-09-20,3,-0.07542836507876127,4.276897530575141e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,13,20Y,2046-09-20,4,-0.04029588502395265,4.2581628084681356e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,9,5Y,14,30Y,2056-09-20,5,-0.058564557066098644,2.0432102398881824e-05
FTIIE_KNOWN_TRUTH_V1,2026-09-18,CUBIC_CONTINUOUS_ZERO,1.0,10,7Y,0,1M,2026-10-21,-10,-8.721495747820995e-10,-6.092348847630547e-11
