start_date,end_date,start_act360_years,forward_period_days,true_forward_rate,log_linear_forward_rate,linear_continuous_zero_forward_rate,cubic_continuous_zero_forward_rate,log_linear_error_bp,linear_continuous_zero_error_bp,cubic_continuous_zero_error_bp
2027-08-06,2027-09-03,0.8944444444444445,28,0.06948807983412701,0.06968958466947323,0.06942191319375171,0.06947184289643264,2.0150483534621397,-0.6616664037530084,-0.16236937694369402
2027-08-13,2027-09-10,0.9138888888888889,28,0.06937932627460341,0.06968958466947323,0.06926339118015022,0.06935892811795107,3.102583948698112,-1.1593509445319283,-0.20398156652348676
2027-08-20,2027-09-17,0.9333333333333333,28,0.06927288374447908,0.06968958466947323,0.06910487111054511,0.06924915243756237,4.167009249941428,-1.6801263393396992,-0.23731306916713324
2027-08-27,2027-09-24,0.9527777777777777,28,0.06916871791186813,0.06951534306983888,0.06904233838288912,0.06914255694507812,3.4662515797075075,-1.2637952897900928,-0.26160966790006457
2027-09-03,2027-10-01,0.9722222222222222,28,0.06906679492812096,0.06890551596623837,0.06922792125843046,0.06903909750928536,-1.6127896188258828,1.6112633030949952,-0.27697418835598286
2027-09-10,2027-10-08,0.9916666666666667,28,0.06896708142088981,0.06829571763179633,0.0694261845324316,0.06893857082635314,-6.713637890934793,4.591031115417921,-0.2851059453666538
2027-09-17,2027-10-15,1.011111111111111,28,0.06886954448734851,0.06768594806515672,0.06963712878828021,0.06884074027271504,-11.835964221917905,7.67584300931698,-0.2880421463347105
2027-09-24,2027-10-22,1.0305555555555554,28,0.06877415168747497,0.06725041598688586,0.06976476317143408,0.0687453515698842,-15.237357005891127,9.906114839591112,-0.2880011759076595
2027-10-01,2027-10-29,1.05,28,0.06868087103743648,0.06725041598688586,0.06965694872014451,0.06865221704485208,-14.304550505506164,9.760776827080347,-0.2865399258439316
2027-10-08,2027-11-05,1.0694444444444444,28,0.06858967100308343,0.06725041598688586,0.06954913516805851,0.06856128958014875,-13.392550161975686,9.594641649750823,-0.28381422934681266
2027-10-15,2027-11-12,1.0888888888888888,28,0.06850052049353453,0.06725041598688586,0.06944132251517322,0.06847253676526847,-12.501045066486693,9.408020216386953,-0.27983728266053887
2027-10-22,2027-11-19,1.1083333333333334,28,0.06841338885484755,0.06725041598688872,0.06933351076147723,0.06838592619170969,-11.62972867958828,9.20121906629684,-0.2746266313785606
2027-10-29,2027-11-26,1.1277777777777778,28,0.06832824586378715,0.06725041598688586,0.06922569990696482,0.06830142545290638,-10.7782987690129,8.974540431776756,-0.26820410880770695
2027-11-05,2027-12-03,1.1472222222222221,28,0.06824506172168691,0.06725041598688872,0.06911788995163029,0.06821900214419672,-9.94645734798197,8.72828229943376,-0.260595774901895
2027-11-12,2027-12-10,1.1666666666666667,28,0.06816380704839713,0.06725041598688872,0.06901008089546222,0.06813862386274032,-9.13391061508409,8.462738470650933,-0.2518318565680744
2027-11-19,2027-12-17,1.1861111111111111,28,0.0680844528763266,0.06725041598688872,0.06890227273845774,0.06806025820749248,-8.340368894378807,8.178198621311417,-0.2419466883411825
2027-11-26,2027-12-24,1.2055555555555555,28,0.06800697064455312,0.06725041598688872,0.0687944654806083,0.06798387277914708,-7.565546576644016,7.874948360551831,-0.23097865406038198
2027-12-03,2027-12-31,1.225,28,0.06793133219304812,0.06725041598688586,0.06868665912190247,0.06790943518006813,-6.809162061622576,7.553269288543552,-0.2189701297998503
2027-12-10,2028-01-07,1.2444444444444445,28,0.06785750975696114,0.06725041598688872,0.06857885366233742,0.06783691301427261,-6.070937700724254,7.213439053762732,-0.20596742688533398
2027-12-17,2028-01-14,1.2638888888888888,28,0.06778547596099875,0.06725041598688586,0.0684710491019017,0.06776627388735618,-5.35059974112892,6.8557314090295085,-0.1920207364257409
2027-12-24,2028-01-21,1.2833333333333334,28,0.06771520381388887,0.06725041598688872,0.06836324544058961,0.06769748540645619,-4.647878270001571,6.4804162670073495,-0.17718407432684713
2027-12-31,2028-01-28,1.3027777777777778,28,0.0676466667029052,0.06725041598688586,0.06825544267839259,0.06763051518020019,-3.962507160193418,6.087759754873911,-0.1615152270501019
2028-01-07,2028-02-04,1.3222222222222222,28,0.06757983838851146,0.06725041598688586,0.06814764081530779,0.06756533081867172,-3.2942240162560363,5.678024267963266,-0.14507569839741774
2028-01-14,2028-02-11,1.3416666666666666,28,0.06751469299902572,0.06725041598688872,0.06803983985132092,0.06750189993334464,-2.642770121370069,5.251468522951969,-0.12793065681082627
2028-01-21,2028-02-18,1.3611111111111112,28,0.06745120502542738,0.06725041598688586,0.067932039786432,0.06744019013706026,-2.00789038541524,4.808347610046199,-0.11014888367119613
2028-01-28,2028-02-25,1.3805555555555555,28,0.06738934931618701,0.06725041598688872,0.06782424062062674,0.0673801690439703,-1.3893332929829083,4.348913044397301,-0.09180272216705032
2028-02-04,2028-03-03,1.4,28,0.06732910107218754,0.06725041598688872,0.06771644235389943,0.06732180426949975,-0.7868508529881857,3.873412817118893,-0.07296802687781212
2028-02-11,2028-03-10,1.4194444444444445,28,0.06727043584175117,0.06725041598688586,0.06760864498624436,0.06726506343029831,-0.20019854865313547,3.3820914449318726,-0.05372411452861381
2028-02-18,2028-03-17,1.4388888888888889,28,0.06721332951567469,0.06725041598688872,0.06750084851765298,0.06720991414420904,0.37086471214031747,2.875190019782925,-0.03415371465642636
2028-02-25,2028-03-24,1.4583333333333333,28,0.06715775832240478,0.06725041598688872,0.06739305294811958,0.06715632403022262,0.9265766448393609,2.3529462571479645,-0.014342921821619559
2028-03-03,2028-03-31,1.4777777777777779,28,0.06710369882322192,0.06725041598688586,0.06728525827762986,0.06710426070844314,1.4671716366393417,1.8155945440793964,0.005618852212119219
2028-03-10,2028-04-07,1.4972222222222222,28,0.06705112790755267,0.06725041598688586,0.0671774645061867,0.067053691800031,1.992880793331847,1.2633659863402202,0.025638924783244477
2028-03-17,2028-04-14,1.5166666666666666,28,0.06700002278830196,0.06725041598688586,0.06706967163377581,0.06700458492719433,2.5039319858390083,0.696488454738492,0.045621388923694495
2028-03-24,2028-04-21,1.5361111111111112,28,0.06695036099727389,0.06725041598688586,0.06696187966038863,0.06695690771313188,3.0005498961196975,0.11518663114745697,0.06546715857994045
2028-03-31,2028-04-28,1.5555555555555556,28,0.06690212038066681,0.06725041598688872,0.06685408858602232,0.06691062778199594,3.4829560622190447,-0.4803179464449303,0.08507401329127529
2028-04-07,2028-05-05,1.575,28,0.06685527909461689,0.06725041598688586,0.06674629841066546,0.06686571275886946,3.951368922689713,-1.089806839514318,0.10433664252573749
2028-04-14,2028-05-12,1.5944444444444446,28,0.06680981560081582,0.06725041598688872,0.06663850913431515,0.06682213026972043,4.406003860728952,-1.713064665006675,0.12314668904611636
2028-04-21,2028-05-19,1.613888888888889,28,0.06676570866218867,0.06725041598688586,0.06653072075696288,0.06677984794137615,4.847073246971867,-2.349879052257892,0.1413927918747504
2028-04-28,2028-05-26,1.6333333333333333,28,0.06672293733864004,0.06725041598688586,0.06642293327859436,0.06673883340148036,5.27478648245816,-3.0000406004568325,0.15896062840317637
2028-05-05,2028-06-02,1.6527777777777777,28,0.06668148098284897,0.06725041598688872,0.06631514669920957,0.06669905427847336,5.689350040397473,-3.663342836393996,0.17573295624392915
2028-05-12,2028-06-09,1.6722222222222223,28,0.06664131923614068,0.06725041598688872,0.06620736101879997,0.06666047820155198,6.090967507480366,-4.3395821734071305,0.19158965411297801
2028-05-19,2028-06-16,1.6916666666666667,28,0.0666024320244128,0.06725041598688586,0.06609957623735412,0.066623072800641,6.479839624730643,-5.028557870586786,0.20640776228209035
2028-05-26,2028-06-23,1.711111111111111,28,0.06656479955410712,0.06725041598688586,0.06599179235486918,0.0665868057063647,6.856164327787434,-5.730071992379321,0.2200615225758651
2028-06-02,2028-06-30,1.7305555555555556,28,0.06652840230826129,0.06725041598688586,0.06588400937133088,0.06655164455001536,7.220136786245668,-6.443929369304158,0.2324224175406786
2028-06-09,2028-07-07,1.75,28,0.066493221042612,0.06725041598688586,0.0657762272867392,0.06651755696352758,7.571949442738562,-7.169937558728079,0.24335920915580234
2028-06-16,2028-07-14,1.7694444444444444,28,0.06645923678172659,0.06725041598688872,0.06566844610108559,0.06648451057945838,7.911792051621264,-7.907906806410015,0.25273797731789616
2028-06-23,2028-07-21,1.788888888888889,28,0.06642643081524607,0.06725041598688872,0.06556066581435863,0.06645247303093285,8.239851716426438,-8.657650008874473,0.2604221568677789
2028-06-30,2028-07-28,1.8083333333333333,28,0.06639478469411676,0.06725041598688872,0.06545288642655546,0.0664214119516642,8.556312927719551,-9.41898267561303,0.26627257547442995
2028-07-07,2028-08-04,1.8277777777777777,28,0.06636428022694453,0.06725041598688872,0.06534510793766181,0.06639129497587952,8.861357599441872,-10.191722892827215,0.2701474893498923
2028-07-14,2028-08-11,1.8472222222222223,28,0.06633489947633496,0.06725041598688872,0.06523733034767767,0.06636208973833403,9.155165105537572,-10.975691286572859,0.27190261999071597
2028-07-21,2028-08-18,1.8666666666666667,28,0.06630662475534756,0.06725041598688586,0.06512955365659165,0.06633376387426829,9.437912315383018,-11.77071098755908,0.27139118920729843
2028-07-28,2028-08-25,1.886111111111111,28,0.0662794386239472,0.06725041598688872,0.065021777864398,0.06630628501938819,9.709773629415219,-12.57660759549195,0.2684639544099643
2028-08-04,2028-09-01,1.9055555555555554,28,0.06625332388554973,0.06725041598688872,0.06491400297108818,0.06627962080985356,9.97092101338984,-13.39320914461553,0.2629692430382302
2028-08-11,2028-09-08,1.925,28,0.06622826358358758,0.06725041598688872,0.06480622897665361,0.06625373888223818,10.22152403301141,-14.22034606933964,0.25475298650601275
2028-08-18,2028-09-15,1.9444444444444444,28,0.06620424099814956,0.06725041598688872,0.06469845588108575,0.06622860687353262,10.46174988739157,-15.057851170638125,0.24365875383056124
2028-08-25,2028-09-22,1.9638888888888888,28,0.06618123964264072,0.06715799161106745,0.06479887386195061,0.06620419285625623,9.767519684267256,-13.823657806901062,0.22953213615506396
2028-09-01,2028-09-29,1.9833333333333334,28,0.06615924326052212,0.06683451150057815,0.06542870972690748,0.0661805031933506,6.752682400560234,-7.30533533614644,0.21259932828476824
2028-09-08,2028-10-06,2.0027777777777778,28,0.06613823582207047,0.06651103948641815,0.06607245710854581,0.06615761377632882,3.7280366434767895,-0.6577871352465847,0.1937795425835387
2028-09-15,2028-10-13,2.022222222222222,28,0.06611820152120362,0.06618757556838764,0.06673011808280219,0.06613561149519466,0.6937404718401763,6.119165615985633,0.1740997399103661
2028-09-22,2028-10-20,2.0416666666666665,28,0.06609912477233447,0.06595653486934662,0.06719346265799,0.06611458706881766,-1.4258990298784968,10.943378856555357,0.15462296483192972
2028-09-29,2028-10-27,2.061111111111111,28,0.06608099020729341,0.06595653486934662,0.06714119742434331,0.06609459719033943,-1.244553379467911,10.602072170498994,0.13606983046018928
2028-10-06,2028-11-03,2.0805555555555557,28,0.06606378267226796,0.06595653486934376,0.0670889324020504,0.06607563328915005,-1.072478029242041,10.251497297824319,0.11850616882080889
2028-10-13,2028-11-10,2.1,28,0.06604748722480513,0.06595653486934376,0.06703666759111984,0.06605768006054914,-0.9095235546137392,9.89180366314707,0.10192835744007867
2028-10-20,2028-11-17,2.1194444444444445,28,0.06603208913085666,0.06595653486934662,0.06698440299154022,0.0660407222001618,-0.755542615100413,9.523138606835623,0.08633069305138963
2028-10-27,2028-11-24,2.138888888888889,28,0.06601757386185275,0.06595653486934662,0.06693213860332012,0.0660247444039243,-0.6103899250613221,9.145647414673663,0.0717054207154122
