start_date,end_date,start_act360_years,true_forward_rate,log_linear_forward_rate,linear_continuous_zero_forward_rate,log_linear_error_bp,linear_continuous_zero_error_bp
2044-07-22,2044-08-19,18.102777777777778,0.07368958565596749,0.07375345687572635,0.07389062235880381,0.6387121975885701,2.010367028363186
2044-07-29,2044-08-26,18.122222222222224,0.07368680341679701,0.07375345687572349,0.07389559447594753,0.6665345892648,2.0879105915051763
2044-08-05,2044-09-02,18.141666666666666,0.07368401921733746,0.07375345687572349,0.07390056659501543,0.6943765838603178,2.165473776779697
2044-08-12,2044-09-09,18.16111111111111,0.0736812331128332,0.07375345687572064,0.07390553871598751,0.7222376288744392,2.2430560315431225
2044-08-19,2044-09-16,18.180555555555557,0.07367844515819463,0.07375345687572064,0.07391051083887236,0.7501171752601066,2.3206568067772606
2044-08-26,2044-09-23,18.2,0.07367565540802376,0.07375345687572064,0.07391548296367567,0.7780146769688356,2.398275556519114
2044-09-02,2044-09-30,18.219444444444445,0.07367286391651152,0.07375345687572064,0.07392045509038031,0.8059295920911924,2.4759117386878584
2044-09-09,2044-10-07,18.238888888888887,0.07367007073755197,0.07375345687572635,0.07392542721900629,0.8338613817437945,2.553564814543191
2044-09-16,2044-10-14,18.258333333333333,0.07366727592468227,0.07375345687572064,0.0739303993495393,0.861809510383782,2.6312342485702853
2044-09-23,2044-10-21,18.27777777777778,0.07366447953108272,0.07375345687572064,0.07393537148197936,0.889773446379194,2.7089195089663454
2044-09-30,2044-10-28,18.29722222222222,0.07366168160962536,0.07375345687572349,0.07394034361634359,0.9177526609813191,2.78662006718236
2044-10-07,2044-11-04,18.316666666666666,0.07365888221279672,0.07375345687572349,0.07394531575261201,0.9457466292676908,2.8643353981529227
2044-10-14,2044-11-11,18.336111111111112,0.07365608139277795,0.07375345687572349,0.07395028789078749,0.9737548294554144,2.9420649800954157
2044-10-21,2044-11-18,18.355555555555554,0.07365327920141043,0.07375345687572349,0.07395526003088142,1.0017767431305669,3.0198082947098523
2044-10-28,2044-11-25,18.375,0.0736504756901844,0.07375345687572349,0.07396023217288811,1.0298118553908608,3.097564827037047
2044-11-04,2044-12-02,18.394444444444446,0.07364767091027323,0.07375345687572064,0.07396520431679614,1.0578596544741359,3.175334065229074
2044-11-11,2044-12-09,18.413888888888888,0.07364486491251336,0.07375345687572064,0.07397017646263405,1.0859196320728293,3.253115501206938
2044-11-18,2044-12-16,18.433333333333334,0.07364205774740157,0.07375345687572349,0.0739751486103733,1.1139912832192067,3.3309086297172996
2044-11-25,2044-12-23,18.45277777777778,0.07363924946510629,0.07375345687572064,0.0739801207600196,1.1420741061435313,3.408712949133086
2044-12-02,2044-12-30,18.47222222222222,0.07363644011547908,0.07375345687572349,0.07398509291159007,1.1701676024440666,3.4865279611098754
2044-12-09,2045-01-06,18.491666666666667,0.0736336297480289,0.07375345687572349,0.07399006506505616,1.1982712769459392,3.5643531702726774
2044-12-16,2045-01-13,18.511111111111113,0.07363081841195067,0.07375345687571778,0.07399503722044644,1.226384637671163,3.642188084957698
2044-12-23,2045-01-20,18.530555555555555,0.07362800615611675,0.07375345687572064,0.07400000937774946,1.2545071960388954,3.7200322163270796
2044-12-30,2045-01-27,18.55,0.07362519302905403,0.07375345687571778,0.07400498153695668,1.2826384666375645,3.797885079026564
2045-01-06,2045-02-03,18.569444444444443,0.07362237907900676,0.07375345687572349,0.07400995369808237,1.310777967167276,3.875746190756119
2045-01-13,2045-02-10,18.58888888888889,0.07361956435384524,0.07375345687572635,0.07401492586112081,1.3389252188110434,3.9536150727556563
2045-01-20,2045-02-17,18.608333333333334,0.07361674890116568,0.07375345687571778,0.07401989802606344,1.3670797455210548,4.031491248977642
2045-01-27,2045-02-24,18.627777777777776,0.07361393276824739,0.07375345687572635,0.07402487019292453,1.3952410747895827,4.109374246771408
2045-02-03,2045-03-03,18.647222222222222,0.07361111600201856,0.07375345687572064,0.07402984236169553,1.423408737020876,4.187263596769769
2045-02-10,2045-03-10,18.666666666666668,0.07360829864912187,0.07375345687571778,0.07403481453237072,1.4515822659591504,4.265158832488513
2045-02-17,2045-03-17,18.68611111111111,0.07360548075588026,0.07375345687572349,0.07403978670496723,1.4797611984322667,4.343059490869717
2045-02-24,2045-03-24,18.705555555555556,0.07360266236829695,0.07375345687572349,0.07404475887947363,1.50794507426541,4.420965111766872
2045-03-03,2045-03-31,18.725,0.07359984353205538,0.07375345687572349,0.0740497310558928,1.5361334366810475,4.498875238374139
2045-03-10,2045-04-07,18.744444444444444,0.0735970242925678,0.07375345687572635,0.07405470323421616,1.5643258315854724,4.576789416483596
2045-03-17,2045-04-14,18.76388888888889,0.07359420469489246,0.07375345687572064,0.07405967541446369,1.5925218082818438,4.654707195712316
2045-03-24,2045-04-21,18.783333333333335,0.07359138478381638,0.07375345687572064,0.07406464759661541,1.620720919042612,4.732628127990246
2045-03-31,2045-04-28,18.802777777777777,0.07358856460380402,0.07375345687572064,0.07406961978067989,1.6489227191662792,4.810551768758692
2045-04-07,2045-05-05,18.822222222222223,0.07358574419901144,0.07375345687571778,0.07407459196665427,1.6771267670634415,4.8884776764282485
